Paysandu,Pará,D
Tombense,Minas Gerais,D
Botafogo-PB,Paraíba,D
Manaus,Amazonas,D
Volta Redonda,Rio de Janeiro,D
Ferroviário,São Paulo,D
Altos,Piauí,D
Floresta,Ceará,D
Jacuipense,Bahia,D
Santa Cruz,Pernanbuco,D
Novorizontino,São Paulo,D
Ituano,São Paulo,D
Ypiranga,Rio Grande do Sul,D
Criciúma,Santa Catarina,C
Figueirense,São Paulo,C
São José,Rio Grande do Sul,D
Botafogo SP,São Paulo,C
Mirasol,São Paulo,D
Paraná,Paraná,D
Oeste,São Paulo,C
